-1.843048,1.239253,99.101349,-0.077944,-0.240361,-0.134336,-1.802543,-1.209748,100.770795,0.105977,-0.242851,0.138888
-1.824050,1.264341,99.101891,-0.075103,-0.224186,-0.134669,-1.780273,-1.234737,100.767556,0.103857,-0.227196,0.140085
-1.804507,1.278431,99.102019,-0.072538,-0.207883,-0.135095,-1.763868,-1.214788,100.765618,0.105183,-0.210836,0.140369
-1.785083,1.284778,99.101709,-0.070316,-0.191473,-0.135586,-1.743276,-1.235493,100.758020,0.103239,-0.195075,0.141219
-1.765804,1.286650,99.102198,-0.068416,-0.174972,-0.136140,-1.728024,-1.216344,100.753896,0.104672,-0.178611,0.141188
-1.746715,1.286282,99.102797,-0.066806,-0.158377,-0.136723,-1.707618,-1.239491,100.743234,0.102567,-0.162811,0.141901
-1.727764,1.284990,99.104603,-0.065428,-0.141698,-0.137338,-1.693003,-1.218696,100.737331,0.104006,-0.146280,0.141756
-1.709003,1.283279,99.106784,-0.064252,-0.124931,-0.137951,-1.673608,-1.239797,100.726648,0.101890,-0.130378,0.142348
-1.690358,1.281522,99.110038,-0.063236,-0.108085,-0.138564,-1.659985,-1.218516,100.721021,0.103477,-0.113732,0.142083
-1.671874,1.279753,99.113566,-0.062362,-0.091153,-0.139151,-1.640931,-1.241138,100.709967,0.101210,-0.097747,0.142682
-1.653476,1.278132,99.118069,-0.061600,-0.074143,-0.139726,-1.628028,-1.218922,100.704569,0.102876,-0.080977,0.142399
-1.635094,1.276508,99.122743,-0.060940,-0.057042,-0.140268,-1.609518,-1.241298,100.694227,0.100538,-0.064849,0.143003
-1.615987,1.275064,99.128047,-0.060358,-0.039818,-0.140806,-1.597112,-1.218158,100.689227,0.102334,-0.047906,0.142698
-1.627147,1.272914,99.137600,-0.059861,-0.024520,-0.140693,-1.578273,-1.241447,100.678526,0.099893,-0.031571,0.143561
-1.575776,1.273483,99.140218,-0.059390,-0.003189,-0.141914,-1.580607,-1.217113,100.676626,0.101804,-0.015402,0.143128
-1.545666,1.270813,99.140454,-0.058998,0.012523,-0.142253,-1.546092,-1.241181,100.666071,0.099260,0.003015,0.143728
-1.543341,1.269716,99.151691,-0.058648,0.029814,-0.142592,-1.527989,-1.216241,100.659023,0.101303,0.019596,0.143392
-1.529924,1.268780,99.159361,-0.058336,0.047298,-0.142961,-1.517112,-1.240880,100.653395,0.098653,0.036249,0.144133
-1.512751,1.267970,99.165781,-0.058045,0.065000,-0.143310,-1.506671,-1.215025,100.649077,0.100835,0.053833,0.143859
-1.494914,1.267036,99.171840,-0.057784,0.082861,-0.143632,-1.487932,-1.240544,100.641553,0.098085,0.070850,0.144622
-1.476994,1.266319,99.178084,-0.057539,0.100844,-0.143942,-1.475303,-1.213754,100.636907,0.100393,0.088804,0.144352
-1.459018,1.265475,99.184082,-0.057315,0.118947,-0.144233,-1.455726,-1.240171,100.630163,0.097547,0.106137,0.145138
-1.440934,1.264862,99.190135,-0.057101,0.137170,-0.144515,-1.442570,-1.212462,100.625405,0.099983,0.124400,0.144862
-1.422704,1.264100,99.195912,-0.056904,0.155519,-0.144784,-1.422378,-1.239816,100.619451,0.097043,0.142035,0.145665
-1.404289,1.263574,99.201675,-0.056711,0.173996,-0.145047,-1.408609,-1.211210,100.614493,0.099604,0.160611,0.145380
-1.385644,1.262870,99.207149,-0.056531,0.192607,-0.145300,-1.387715,-1.239514,100.609306,0.096571,0.178555,0.146193
-1.366749,1.262411,99.212541,-0.056352,0.211353,-0.145548,-1.373239,-1.210014,100.604101,0.099254,0.197450,0.145896
-1.347558,1.261744,99.217651,-0.056182,0.230239,-0.145790,-1.351571,-1.239266,100.599638,0.096132,0.215710,0.146716
-1.328126,1.261328,99.222729,-0.056012,0.249255,-0.146027,-1.336315,-1.208904,100.594150,0.098930,0.234926,0.146407
-1.308375,1.260681,99.227625,-0.055848,0.268405,-0.146260,-1.313828,-1.239066,100.590373,0.095724,0.253501,0.147232
